fact_id,city_id,time_id,observed_at,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
6348,2,1275,2026-06-18 02:00:00+00:00,1,97.65,0.0,23.31,46.67,8.25,7.38,14.68,0.03
6349,3,1275,2026-06-18 02:00:00+00:00,1,87.12,0.0,0.98,30.96,0.31,0.58,0.66,0.21
6350,4,1275,2026-06-18 02:00:00+00:00,1,83.94,0.0,2.47,25.97,0.11,4.39,5.97,2.92
6351,5,1275,2026-06-18 02:00:00+00:00,1,126.57,0.0,6.99,58.39,1.12,5.33,6.02,1.29
6352,1,1276,2026-06-18 03:00:00+00:00,1,201.0,0.0,1.71,27.17,0.26,8.64,12.45,1.29
6353,2,1276,2026-06-18 03:00:00+00:00,1,98.44,0.0,26.07,41.67,8.6,7.86,15.16,0.04
6354,3,1276,2026-06-18 03:00:00+00:00,1,87.75,0.03,1.12,30.76,0.35,0.6,0.69,0.24
6355,4,1276,2026-06-18 03:00:00+00:00,1,85.07,0.0,2.45,22.96,0.13,4.47,6.01,2.4
6356,5,1276,2026-06-18 03:00:00+00:00,1,127.28,0.0,6.66,56.73,1.2,5.93,6.67,1.34
6357,1,1277,2026-06-18 04:00:00+00:00,1,205.0,0.01,1.81,27.72,0.29,8.6,12.9,1.2
6358,2,1277,2026-06-18 04:00:00+00:00,1,99.51,0.0,28.75,37.11,8.9,8.39,15.55,0.05
6359,3,1277,2026-06-18 04:00:00+00:00,1,89.07,0.05,1.38,31.17,0.41,0.57,0.66,0.27
6360,4,1277,2026-06-18 04:00:00+00:00,1,86.99,0.0,2.69,22.13,0.22,4.57,6.16,2.1
6361,5,1277,2026-06-18 04:00:00+00:00,1,123.87,0.0,5.94,54.67,1.19,6.32,7.06,1.36
6362,1,1278,2026-06-18 05:00:00+00:00,1,213.7,0.27,1.58,29.39,0.36,8.82,13.81,1.53
6363,2,1278,2026-06-18 05:00:00+00:00,1,100.41,0.05,31.36,32.92,9.13,8.94,15.79,0.06
6364,3,1278,2026-06-18 05:00:00+00:00,1,89.46,0.12,1.51,30.93,0.45,0.5,0.56,0.26
6365,4,1278,2026-06-18 05:00:00+00:00,1,90.58,0.09,3.64,20.31,0.29,4.8,6.5,2.3
6366,5,1278,2026-06-18 05:00:00+00:00,1,121.79,0.0,5.18,52.57,1.14,6.57,7.27,1.44
6367,1,1279,2026-06-18 06:00:00+00:00,1,219.67,0.34,1.12,36.46,0.43,9.82,15.17,1.87
6368,2,1279,2026-06-18 06:00:00+00:00,1,101.49,0.68,33.39,30.02,9.41,9.53,16.02,0.07
6369,3,1279,2026-06-18 06:00:00+00:00,1,89.04,0.19,1.51,30.61,0.47,0.5,0.51,0.27
6370,4,1279,2026-06-18 06:00:00+00:00,1,94.96,0.96,4.17,20.31,0.36,5.09,6.92,2.67
6371,5,1279,2026-06-18 06:00:00+00:00,1,120.41,0.0,4.47,51.94,1.14,6.56,7.22,1.54
6372,1,1280,2026-06-18 07:00:00+00:00,1,138.64,0.11,0.39,53.95,0.35,4.88,7.9,1.22
6373,2,1280,2026-06-18 07:00:00+00:00,2,102.66,2.71,33.38,29.31,9.65,10.26,16.32,0.07
6374,3,1280,2026-06-18 07:00:00+00:00,1,89.62,0.15,1.32,39.49,0.42,0.5,0.5,0.22
6375,4,1280,2026-06-18 07:00:00+00:00,1,98.42,1.76,3.85,26.08,0.4,5.35,7.29,3.19
6376,5,1280,2026-06-18 07:00:00+00:00,1,118.8,0.0,3.84,52.35,1.17,6.24,6.84,1.63
6377,1,1281,2026-06-18 08:00:00+00:00,1,125.6,0.07,0.24,57.09,0.36,4.49,7.17,1.13
6378,2,1281,2026-06-18 08:00:00+00:00,2,103.93,5.87,32.24,29.66,10.08,11.08,16.75,0.06
6379,3,1281,2026-06-18 08:00:00+00:00,1,89.42,0.11,1.01,49.4,0.35,0.5,0.5,0.15
6380,4,1281,2026-06-18 08:00:00+00:00,1,96.35,1.99,3.45,28.96,0.38,5.55,7.49,3.52
6381,5,1281,2026-06-18 08:00:00+00:00,1,117.24,0.0,3.29,52.82,1.26,5.8,6.36,1.68
6382,1,1282,2026-06-18 09:00:00+00:00,1,120.95,0.05,0.18,57.45,0.36,4.53,7.12,1.08
6383,2,1282,2026-06-18 09:00:00+00:00,2,105.38,9.77,30.23,31.13,11.17,11.86,17.24,0.05
6384,3,1282,2026-06-18 09:00:00+00:00,1,89.14,0.1,0.89,51.46,0.3,0.5,0.5,0.12
6385,4,1282,2026-06-18 09:00:00+00:00,1,92.04,1.42,2.84,38.74,0.34,6.04,8.0,3.68
6386,5,1282,2026-06-18 09:00:00+00:00,1,115.94,0.0,2.99,54.79,1.58,5.42,5.97,1.68
6387,1,1283,2026-06-18 10:00:00+00:00,2,93.17,0.04,0.13,62.54,0.28,2.72,4.23,0.62
6388,2,1283,2026-06-18 10:00:00+00:00,2,106.53,9.58,33.77,27.41,12.39,12.57,17.42,0.05
6389,3,1283,2026-06-18 10:00:00+00:00,1,89.13,0.11,0.83,49.88,0.28,0.5,0.5,0.11
6390,4,1283,2026-06-18 10:00:00+00:00,2,82.39,0.14,0.64,81.41,0.17,3.94,5.96,2.13
6391,5,1283,2026-06-18 10:00:00+00:00,1,115.12,0.0,2.94,58.24,2.03,5.05,5.64,1.68
6392,1,1284,2026-06-18 11:00:00+00:00,2,86.65,0.04,0.14,63.64,0.26,2.56,3.8,0.56
6393,2,1284,2026-06-18 11:00:00+00:00,2,106.93,10.52,33.45,28.2,12.7,13.4,17.45,0.03
6394,3,1284,2026-06-18 11:00:00+00:00,1,89.14,0.11,0.76,48.23,0.27,0.5,0.5,0.1
6395,4,1284,2026-06-18 11:00:00+00:00,2,78.79,0.07,0.36,85.48,0.13,3.17,4.86,1.7
6396,5,1284,2026-06-18 11:00:00+00:00,1,115.84,0.03,3.29,59.2,2.25,4.85,5.49,1.75
6397,1,1285,2026-06-18 12:00:00+00:00,2,86.34,0.04,0.17,63.76,0.26,2.79,4.01,0.62
6398,2,1285,2026-06-18 12:00:00+00:00,2,106.31,10.41,31.76,30.96,11.97,13.96,17.14,0.02
6399,3,1285,2026-06-18 12:00:00+00:00,1,89.15,0.1,0.71,47.35,0.25,0.5,0.5,0.09
6400,4,1285,2026-06-18 12:00:00+00:00,2,77.44,0.06,0.35,85.99,0.13,2.97,4.52,1.61
6401,5,1285,2026-06-18 12:00:00+00:00,2,119.26,0.25,3.55,60.23,2.29,5.02,5.68,1.83
6402,1,1286,2026-06-18 13:00:00+00:00,2,92.31,0.05,0.28,61.95,0.29,3.26,4.69,0.8
6403,2,1286,2026-06-18 13:00:00+00:00,2,104.58,10.73,25.4,39.3,10.25,12.91,15.3,0.02
6404,3,1286,2026-06-18 13:00:00+00:00,1,89.24,0.1,0.71,46.09,0.24,0.51,0.52,0.09
6405,4,1286,2026-06-18 13:00:00+00:00,2,78.57,0.07,0.42,87.22,0.13,2.96,4.43,1.69
6406,5,1286,2026-06-18 13:00:00+00:00,2,122.06,0.49,3.04,63.62,2.17,5.31,5.93,1.72
6407,1,1287,2026-06-18 14:00:00+00:00,1,104.59,0.04,0.57,57.93,0.34,4.0,5.82,1.1
6408,2,1287,2026-06-18 14:00:00+00:00,2,103.3,10.2,21.01,44.11,8.46,11.89,13.84,0.01
6409,3,1287,2026-06-18 14:00:00+00:00,1,89.6,0.08,0.82,43.9,0.24,0.57,0.6,0.09
6410,4,1287,2026-06-18 14:00:00+00:00,2,79.13,0.08,0.54,86.4,0.13,2.98,4.35,1.8
6411,5,1287,2026-06-18 14:00:00+00:00,2,121.01,0.45,2.19,66.3,1.92,5.21,5.77,1.39
6412,1,1288,2026-06-18 15:00:00+00:00,1,118.85,0.0,0.95,54.0,0.39,4.73,7.0,1.32
6413,2,1288,2026-06-18 15:00:00+00:00,2,102.21,9.13,17.82,48.01,7.07,11.19,12.98,0.0
6414,3,1288,2026-06-18 15:00:00+00:00,1,89.52,0.06,0.91,40.9,0.24,0.69,0.71,0.09
6415,4,1288,2026-06-18 15:00:00+00:00,2,80.02,0.08,0.74,85.66,0.13,3.08,4.31,1.91
6416,5,1288,2026-06-18 15:00:00+00:00,2,119.19,0.32,1.53,69.54,1.77,5.13,5.63,1.06
6417,1,1289,2026-06-18 16:00:00+00:00,1,141.96,0.0,1.37,49.21,0.51,5.95,9.03,1.75
6418,2,1289,2026-06-18 16:00:00+00:00,2,101.39,7.97,15.53,52.14,6.37,10.81,12.69,0.0
6419,3,1289,2026-06-18 16:00:00+00:00,1,89.09,0.03,1.02,36.84,0.24,0.78,0.81,0.09
6420,4,1289,2026-06-18 16:00:00+00:00,2,81.93,0.17,1.44,80.89,0.15,3.46,4.55,2.14
6421,5,1289,2026-06-18 16:00:00+00:00,2,118.21,0.2,1.31,69.53,1.58,4.6,5.04,0.78
6422,1,1290,2026-06-18 17:00:00+00:00,1,179.59,0.0,1.93,45.59,0.73,8.0,12.38,2.62
6423,2,1290,2026-06-18 17:00:00+00:00,2,100.75,6.47,15.29,54.09,6.21,10.57,12.48,0.0
6424,3,1290,2026-06-18 17:00:00+00:00,1,88.33,0.01,1.12,32.22,0.24,0.81,0.85,0.1
6425,4,1290,2026-06-18 17:00:00+00:00,2,84.19,0.28,2.11,74.09,0.16,3.87,4.9,2.39
6426,5,1290,2026-06-18 17:00:00+00:00,2,116.17,0.17,1.32,66.48,1.33,3.66,4.01,0.62
6427,1,1291,2026-06-18 18:00:00+00:00,2,215.84,0.0,2.41,42.94,0.94,10.16,15.74,3.5
6428,2,1291,2026-06-18 18:00:00+00:00,2,100.03,4.9,16.09,54.67,6.21,10.15,12.04,0.0
6429,3,1291,2026-06-18 18:00:00+00:00,1,87.38,0.0,1.17,28.62,0.23,0.75,0.78,0.1
6430,4,1291,2026-06-18 18:00:00+00:00,2,85.61,0.28,2.43,67.8,0.16,4.04,5.08,2.44
6431,5,1291,2026-06-18 18:00:00+00:00,2,114.57,0.16,1.29,65.06,1.09,2.91,3.19,0.53
6432,1,1292,2026-06-18 19:00:00+00:00,2,245.06,0.0,2.77,39.66,1.07,12.05,18.63,3.94
6433,2,1292,2026-06-18 19:00:00+00:00,1,99.62,2.77,18.35,53.08,6.29,9.52,11.32,0.02
6434,3,1292,2026-06-18 19:00:00+00:00,1,86.53,0.0,1.17,26.07,0.21,0.64,0.67,0.11
6435,4,1292,2026-06-18 19:00:00+00:00,1,84.85,0.17,2.75,58.48,0.15,3.98,5.04,2.31
6436,5,1292,2026-06-18 19:00:00+00:00,2,112.09,0.15,1.18,62.79,0.74,1.98,2.13,0.42
6437,1,1293,2026-06-18 20:00:00+00:00,2,262.84,0.0,2.98,37.34,1.14,13.27,20.38,4.26
6438,2,1293,2026-06-18 20:00:00+00:00,1,98.88,0.64,21.49,49.43,6.48,8.85,10.51,0.05
6439,3,1293,2026-06-18 20:00:00+00:00,1,85.94,0.0,1.15,23.66,0.2,0.58,0.61,0.12
6440,4,1293,2026-06-18 20:00:00+00:00,1,84.71,0.02,3.17,49.6,0.14,3.89,4.97,2.3
6441,5,1293,2026-06-18 20:00:00+00:00,2,108.55,0.17,1.1,60.34,0.43,1.17,1.24,0.32
6442,1,1294,2026-06-18 21:00:00+00:00,2,260.71,0.0,2.93,35.65,1.07,13.31,20.32,4.18
6443,2,1294,2026-06-18 21:00:00+00:00,1,98.7,0.01,22.92,46.45,6.81,8.37,9.87,0.06
6444,3,1294,2026-06-18 21:00:00+00:00,1,85.17,0.0,1.09,21.8,0.18,0.55,0.58,0.13
6445,4,1294,2026-06-18 21:00:00+00:00,1,84.23,0.0,3.33,43.32,0.13,3.73,4.81,2.39
6446,5,1294,2026-06-18 21:00:00+00:00,1,108.14,0.2,1.2,59.26,0.29,0.83,0.88,0.29
6447,1,1295,2026-06-18 22:00:00+00:00,2,251.75,0.0,2.73,33.36,0.84,12.87,19.67,3.54
6448,2,1295,2026-06-18 22:00:00+00:00,1,98.7,0.02,23.95,43.79,7.14,8.09,9.47,0.06
6449,3,1295,2026-06-18 22:00:00+00:00,1,84.06,0.0,1.03,21.0,0.18,0.57,0.6,0.15
6450,4,1295,2026-06-18 22:00:00+00:00,1,82.63,0.0,3.26,39.48,0.1,3.5,4.53,2.64
6451,5,1295,2026-06-18 22:00:00+00:00,1,111.17,0.24,1.63,57.52,0.24,0.75,0.8,0.32
6452,1,1296,2026-06-18 23:00:00+00:00,2,246.16,0.0,2.57,31.66,0.68,12.58,18.99,3.08
6453,2,1296,2026-06-18 23:00:00+00:00,1,98.6,0.02,25.08,40.73,7.3,7.92,9.21,0.07
6454,3,1296,2026-06-18 23:00:00+00:00,1,83.24,0.0,0.99,21.49,0.2,0.62,0.67,0.16
6455,4,1296,2026-06-18 23:00:00+00:00,1,81.41,0.0,2.91,38.5,0.09,3.29,4.28,2.9
6456,5,1296,2026-06-18 23:00:00+00:00,1,116.1,0.19,2.27,53.55,0.24,0.78,0.84,0.39
6457,1,1297,2026-06-19 00:00:00+00:00,2,240.15,0.0,2.43,30.67,0.58,12.26,18.3,2.8
6458,2,1297,2026-06-19 00:00:00+00:00,1,98.33,0.04,26.32,36.48,7.38,7.88,9.13,0.09
6459,3,1297,2026-06-19 00:00:00+00:00,1,82.15,0.0,0.97,23.01,0.21,0.7,0.77,0.17
6460,4,1297,2026-06-19 00:00:00+00:00,1,80.81,0.0,2.53,38.58,0.08,3.14,4.08,3.14
6461,5,1297,2026-06-19 00:00:00+00:00,1,119.45,0.06,2.73,48.7,0.22,0.78,0.86,0.35
6462,1,1298,2026-06-19 01:00:00+00:00,2,229.49,0.0,2.23,31.35,0.52,11.6,17.2,2.56
6463,2,1298,2026-06-19 01:00:00+00:00,1,98.01,0.06,28.35,30.9,7.52,8.03,9.25,0.1
6464,3,1298,2026-06-19 01:00:00+00:00,1,81.2,0.0,0.95,24.42,0.22,0.77,0.87,0.17
6465,4,1298,2026-06-19 01:00:00+00:00,1,79.89,0.0,2.23,37.86,0.07,3.02,3.9,3.33
6466,5,1298,2026-06-19 01:00:00+00:00,1,116.55,0.0,2.67,43.3,0.21,0.71,0.8,0.32
6467,1,1299,2026-06-19 02:00:00+00:00,2,222.39,0.0,2.09,31.7,0.48,11.11,16.26,2.36
6468,2,1299,2026-06-19 02:00:00+00:00,1,98.19,0.21,32.9,23.62,7.76,8.65,9.84,0.11
6469,3,1299,2026-06-19 02:00:00+00:00,1,80.3,0.01,0.94,24.17,0.23,0.83,0.97,0.18
6470,4,1299,2026-06-19 02:00:00+00:00,1,79.56,0.0,2.04,35.59,0.06,2.97,3.8,3.18
6471,5,1299,2026-06-19 02:00:00+00:00,1,114.44,0.0,2.5,40.62,0.24,0.62,0.71,0.44
6472,1,1300,2026-06-19 03:00:00+00:00,2,218.86,0.0,2.04,32.01,0.48,10.83,15.57,2.31
6473,2,1300,2026-06-19 03:00:00+00:00,1,99.29,0.59,39.13,15.74,8.36,9.77,10.98,0.1
6474,3,1300,2026-06-19 03:00:00+00:00,1,80.03,0.13,0.89,22.95,0.25,0.88,1.06,0.19
6475,4,1300,2026-06-19 03:00:00+00:00,1,78.96,0.0,1.9,34.11,0.06,2.95,3.74,2.67
6476,5,1300,2026-06-19 03:00:00+00:00,1,111.64,0.0,2.38,38.72,0.28,0.54,0.62,0.5
6477,1,1301,2026-06-19 04:00:00+00:00,2,224.99,0.01,2.15,31.89,0.55,10.99,15.93,2.43
6478,2,1301,2026-06-19 04:00:00+00:00,2,101.6,0.64,46.94,8.82,9.2,11.48,12.81,0.07
6479,3,1301,2026-06-19 04:00:00+00:00,1,80.75,0.31,0.88,22.76,0.29,0.93,1.15,0.2
6480,4,1301,2026-06-19 04:00:00+00:00,1,77.25,0.0,1.83,33.49,0.05,2.88,3.65,2.51
6481,5,1301,2026-06-19 04:00:00+00:00,1,109.04,0.0,2.2,37.9,0.29,0.5,0.55,0.4
6482,1,1302,2026-06-19 05:00:00+00:00,2,234.11,0.26,1.86,32.33,0.56,11.34,16.8,2.32
6483,2,1302,2026-06-19 05:00:00+00:00,2,103.67,1.78,51.7,7.23,9.84,13.17,14.65,0.04
6484,3,1302,2026-06-19 05:00:00+00:00,1,81.37,0.36,0.97,26.08,0.34,0.96,1.21,0.22
6485,4,1302,2026-06-19 05:00:00+00:00,1,77.0,0.03,2.19,34.41,0.07,2.83,3.61,3.19
6486,5,1302,2026-06-19 05:00:00+00:00,1,107.32,0.0,2.09,36.05,0.28,0.5,0.52,0.34
6487,1,1303,2026-06-19 06:00:00+00:00,2,236.85,0.33,1.23,38.31,0.55,12.4,17.93,2.19
6488,2,1303,2026-06-19 06:00:00+00:00,2,105.48,8.75,44.52,16.7,10.5,14.38,16.0,0.07
6489,3,1303,2026-06-19 06:00:00+00:00,1,81.44,0.25,1.04,33.56,0.39,0.99,1.27,0.26
6490,4,1303,2026-06-19 06:00:00+00:00,1,77.74,0.33,2.53,37.33,0.09,2.78,3.58,3.7
6491,5,1303,2026-06-19 06:00:00+00:00,1,106.72,0.0,2.04,33.95,0.28,0.5,0.51,0.32
6492,1,1304,2026-06-19 07:00:00+00:00,1,120.13,0.08,0.29,56.46,0.39,4.72,6.81,0.87
6493,2,1304,2026-06-19 07:00:00+00:00,2,105.12,12.91,35.93,24.74,11.72,14.79,16.49,0.1
6494,3,1304,2026-06-19 07:00:00+00:00,2,84.62,0.05,0.63,62.25,0.27,0.83,1.07,0.23
6495,4,1304,2026-06-19 07:00:00+00:00,1,78.16,0.58,2.2,44.6,0.1,2.72,3.53,4.17
6496,5,1304,2026-06-19 07:00:00+00:00,1,105.53,0.0,2.08,30.67,0.29,0.5,0.5,0.26
6497,1,1305,2026-06-19 08:00:00+00:00,2,105.59,0.05,0.17,60.6,0.32,3.97,5.49,0.71
6498,2,1305,2026-06-19 08:00:00+00:00,2,105.06,14.11,29.54,29.78,12.32,14.2,16.0,0.14
6499,3,1305,2026-06-19 08:00:00+00:00,2,84.86,0.04,0.44,69.39,0.21,0.68,0.86,0.23
6500,4,1305,2026-06-19 08:00:00+00:00,1,77.5,0.66,1.9,48.96,0.11,2.7,3.53,4.29
6501,5,1305,2026-06-19 08:00:00+00:00,1,105.25,0.0,2.23,26.66,0.31,0.5,0.53,0.2
6502,1,1306,2026-06-19 09:00:00+00:00,2,100.5,0.04,0.14,62.23,0.29,3.98,5.27,0.65
6503,2,1306,2026-06-19 09:00:00+00:00,2,104.91,14.03,24.88,33.6,12.75,13.3,15.23,0.16
6504,3,1306,2026-06-19 09:00:00+00:00,2,84.57,0.04,0.39,69.91,0.19,0.58,0.72,0.26
6505,4,1306,2026-06-19 09:00:00+00:00,1,77.01,0.5,1.47,57.19,0.12,2.85,3.71,4.31
6506,5,1306,2026-06-19 09:00:00+00:00,1,105.32,0.0,2.43,23.0,0.34,0.54,0.6,0.17
6507,1,1307,2026-06-19 10:00:00+00:00,2,91.28,0.04,0.15,69.49,0.24,3.5,4.41,0.5
6508,2,1307,2026-06-19 10:00:00+00:00,2,105.01,13.2,21.44,37.62,13.18,12.38,14.44,0.17
6509,3,1307,2026-06-19 10:00:00+00:00,2,84.77,0.05,0.36,70.39,0.18,0.52,0.64,0.29
6510,4,1307,2026-06-19 10:00:00+00:00,2,77.62,0.23,0.84,74.94,0.11,3.06,4.06,3.73
6511,5,1307,2026-06-19 10:00:00+00:00,1,105.02,0.0,2.65,19.57,0.35,0.61,0.68,0.18
6512,1,1308,2026-06-19 11:00:00+00:00,2,86.04,0.04,0.17,72.81,0.19,3.27,3.98,0.42
6513,2,1308,2026-06-19 11:00:00+00:00,2,104.92,11.81,18.89,42.53,13.39,11.75,13.96,0.14
6514,3,1308,2026-06-19 11:00:00+00:00,2,84.6,0.05,0.34,70.47,0.18,0.52,0.62,0.33
6515,4,1308,2026-06-19 11:00:00+00:00,2,77.25,0.15,0.61,83.12,0.11,3.22,4.28,3.29
6516,5,1308,2026-06-19 11:00:00+00:00,1,107.79,0.04,3.29,16.23,0.34,0.67,0.76,0.22
6517,1,1309,2026-06-19 12:00:00+00:00,2,85.36,0.05,0.21,73.56,0.18,3.36,4.01,0.4
6518,2,1309,2026-06-19 12:00:00+00:00,2,104.46,9.97,16.9,48.42,13.2,11.33,13.72,0.09
6519,3,1309,2026-06-19 12:00:00+00:00,2,84.69,0.06,0.36,70.55,0.18,0.54,0.65,0.35
6520,4,1309,2026-06-19 12:00:00+00:00,2,76.96,0.12,0.53,87.31,0.11,3.37,4.46,3.07
6521,5,1309,2026-06-19 12:00:00+00:00,1,115.16,0.25,4.37,12.98,0.33,0.71,0.83,0.28
6522,1,1310,2026-06-19 13:00:00+00:00,2,92.4,0.06,0.36,71.13,0.22,3.77,4.65,0.56
6523,2,1310,2026-06-19 13:00:00+00:00,2,103.6,7.83,15.46,55.24,12.26,10.96,13.53,0.04
6524,3,1310,2026-06-19 13:00:00+00:00,2,86.14,0.08,0.5,67.7,0.23,0.62,0.73,0.38
6525,4,1310,2026-06-19 13:00:00+00:00,2,76.99,0.08,0.36,94.94,0.09,2.92,3.99,2.19
6526,5,1310,2026-06-19 13:00:00+00:00,1,121.44,0.7,4.63,11.77,0.33,0.76,0.89,0.32
6527,1,1311,2026-06-19 14:00:00+00:00,2,104.66,0.04,0.67,65.7,0.28,4.41,5.71,0.84
6528,2,1311,2026-06-19 14:00:00+00:00,2,102.25,5.78,14.2,61.8,10.72,10.45,13.1,0.01
6529,3,1311,2026-06-19 14:00:00+00:00,2,88.26,0.1,0.71,61.4,0.27,0.73,0.83,0.36
6530,4,1311,2026-06-19 14:00:00+00:00,2,76.23,0.07,0.33,98.86,0.07,2.51,3.47,1.7
6531,5,1311,2026-06-19 14:00:00+00:00,1,124.34,1.01,4.27,13.62,0.37,0.87,1.03,0.31
6532,1,1312,2026-06-19 15:00:00+00:00,2,117.07,0.0,1.04,60.61,0.32,4.94,6.68,1.09
6533,2,1312,2026-06-19 15:00:00+00:00,2,101.26,4.27,13.08,67.18,9.44,9.88,12.48,0.0
6534,3,1312,2026-06-19 15:00:00+00:00,1,90.13,0.09,0.84,56.18,0.29,0.85,0.95,0.28
6535,4,1312,2026-06-19 15:00:00+00:00,2,75.64,0.07,0.37,99.89,0.07,2.39,3.31,1.57
6536,5,1312,2026-06-19 15:00:00+00:00,1,126.61,1.07,3.99,19.27,0.52,1.22,1.4,0.36
6537,1,1313,2026-06-19 16:00:00+00:00,1,133.84,0.0,1.33,54.72,0.38,5.7,8.06,1.43
6538,2,1313,2026-06-19 16:00:00+00:00,2,100.37,3.17,11.24,71.21,8.07,8.76,11.2,0.0
6539,3,1313,2026-06-19 16:00:00+00:00,1,89.43,0.07,0.98,47.55,0.29,0.97,1.08,0.25
6540,4,1313,2026-06-19 16:00:00+00:00,2,76.17,0.08,0.48,99.28,0.07,2.42,3.35,1.57
6541,5,1313,2026-06-19 16:00:00+00:00,1,126.88,0.89,3.65,31.5,0.75,1.93,2.14,0.45
6542,1,1314,2026-06-19 17:00:00+00:00,1,159.09,0.0,1.64,49.56,0.46,6.93,10.1,1.83
6543,2,1314,2026-06-19 17:00:00+00:00,2,99.66,2.49,10.45,72.34,7.11,7.74,10.11,0.0
6544,3,1314,2026-06-19 17:00:00+00:00,1,88.94,0.05,1.13,38.65,0.29,1.09,1.21,0.25
6545,4,1314,2026-06-19 17:00:00+00:00,2,76.61,0.08,0.67,96.08,0.08,2.51,3.49,1.68
6546,5,1314,2026-06-19 17:00:00+00:00,1,124.89,0.62,2.69,49.5,0.94,2.9,3.14,0.56
6547,1,1315,2026-06-19 18:00:00+00:00,1,179.83,0.0,1.83,45.68,0.49,8.01,11.81,2.07
6548,2,1315,2026-06-19 18:00:00+00:00,2,98.77,1.84,10.08,71.27,6.29,6.56,8.81,0.0
6549,3,1315,2026-06-19 18:00:00+00:00,1,87.46,0.01,1.25,32.67,0.28,1.18,1.31,0.25
6550,4,1315,2026-06-19 18:00:00+00:00,2,77.13,0.06,0.87,92.28,0.1,2.61,3.62,1.85
6551,5,1315,2026-06-19 18:00:00+00:00,2,121.68,0.36,1.68,67.26,1.03,4.04,4.29,0.64
6552,1,1316,2026-06-19 19:00:00+00:00,1,194.84,0.0,1.93,42.59,0.51,8.86,13.1,2.22
6553,2,1316,2026-06-19 19:00:00+00:00,2,97.68,0.96,10.32,68.29,5.63,5.4,7.5,0.0
6554,3,1316,2026-06-19 19:00:00+00:00,1,86.21,0.0,1.32,29.36,0.27,1.26,1.4,0.26
6555,4,1316,2026-06-19 19:00:00+00:00,2,78.22,0.04,1.66,80.09,0.13,2.74,3.76,2.33
6556,5,1316,2026-06-19 19:00:00+00:00,2,119.0,0.26,1.29,78.54,1.01,4.74,5.01,0.71
6557,1,1317,2026-06-19 20:00:00+00:00,1,203.38,0.0,1.95,40.72,0.48,9.34,13.72,2.2
6558,2,1317,2026-06-19 20:00:00+00:00,2,97.39,0.23,12.76,64.35,6.03,5.1,7.32,0.0
6559,3,1317,2026-06-19 20:00:00+00:00,1,85.0,0.0,1.3,27.5,0.25,1.38,1.52,0.25
6560,4,1317,2026-06-19 20:00:00+00:00,2,79.97,0.01,2.69,64.6,0.15,2.91,3.95,2.96
6561,5,1317,2026-06-19 20:00:00+00:00,2,117.53,0.29,1.53,82.56,0.95,4.92,5.19,0.75
6562,1,1318,2026-06-19 21:00:00+00:00,1,197.1,0.0,1.81,39.65,0.38,8.97,12.94,1.91
6563,2,1318,2026-06-19 21:00:00+00:00,2,97.11,0.0,13.96,60.88,6.4,4.84,7.08,0.01
6564,3,1318,2026-06-19 21:00:00+00:00,1,83.52,0.0,1.15,25.9,0.22,1.55,1.66,0.23
6565,4,1318,2026-06-19 21:00:00+00:00,1,81.21,0.0,3.39,53.59,0.15,3.08,4.11,3.22
6566,5,1318,2026-06-19 21:00:00+00:00,2,117.46,0.36,2.08,84.48,0.93,4.84,5.11,0.77
6567,1,1319,2026-06-19 22:00:00+00:00,1,181.87,0.0,1.56,39.24,0.29,8.09,11.44,1.63
6568,2,1319,2026-06-19 22:00:00+00:00,1,97.08,0.0,15.38,57.38,6.83,4.74,6.95,0.01
6569,3,1319,2026-06-19 22:00:00+00:00,1,81.4,0.0,0.97,23.77,0.17,1.67,1.76,0.21
6570,4,1319,2026-06-19 22:00:00+00:00,1,78.69,0.0,3.66,43.06,0.12,3.1,4.09,3.11
6571,5,1319,2026-06-19 22:00:00+00:00,2,123.73,0.6,3.48,79.74,0.87,4.69,4.98,0.82
6572,1,1320,2026-06-19 23:00:00+00:00,1,167.88,0.0,1.34,40.0,0.24,7.27,10.15,1.46
6573,2,1320,2026-06-19 23:00:00+00:00,1,97.49,0.0,18.03,53.76,7.57,4.97,7.18,0.02
6574,3,1320,2026-06-19 23:00:00+00:00,1,80.08,0.0,0.83,21.0,0.15,1.68,1.75,0.2
6575,4,1320,2026-06-19 23:00:00+00:00,1,77.61,0.0,3.44,35.5,0.09,3.14,4.12,3.17
6576,5,1320,2026-06-19 23:00:00+00:00,2,130.5,0.74,5.07,69.5,0.8,4.43,4.76,0.9
6577,1,1321,2026-06-20 00:00:00+00:00,1,156.39,0.0,1.18,41.23,0.22,6.61,9.17,1.38
6578,2,1321,2026-06-20 00:00:00+00:00,1,98.28,0.0,20.97,50.02,8.31,5.36,7.57,0.02
6579,3,1321,2026-06-20 00:00:00+00:00,1,79.02,0.0,0.74,18.64,0.14,1.56,1.62,0.2
6580,4,1321,2026-06-20 00:00:00+00:00,1,76.62,0.0,3.0,30.22,0.07,3.17,4.15,3.03
6581,5,1321,2026-06-20 00:00:00+00:00,2,130.85,0.38,6.14,60.98,0.76,4.02,4.4,0.97
6582,1,1322,2026-06-20 01:00:00+00:00,1,146.34,0.0,1.06,42.07,0.2,6.05,8.4,1.32
6583,2,1322,2026-06-20 01:00:00+00:00,1,99.05,0.0,24.18,45.87,8.95,5.92,8.12,0.03
